Angulo1,Angulo2,Angulo3,Angulo4,Angulo5,TH1,TH2,TH3,TH4,TH5
-90,30,-90,-60,-90,1.32838383066396,0.637936718808933,0.409995009464185,0.20130585531551,0.0163998003785674
-90,30,-90,-60,-60,1.23732731401986,0.596167728910917,0.381891146302426,0.186276805136224,0.0206974227929138
-90,30,-90,-60,-30,1.15921829034052,0.544209113907391,0.357783422944605,0.170681923432705,0.0172557309396901
-90,30,-90,-60,0,1.27329070724066,0.599459030567205,0.392990959024896,0.188939801829591,0.0210671034969871
-90,30,-90,-60,30,1.32264443998897,0.63805256991589,0.408223592589188,0.2014548736698,0.0130214810186916
-90,30,-90,-60,60,1.28846158453551,0.617761471427103,0.397673328560343,0.196088182903256,0.00491556459504406
-90,30,-90,-60,90,1.32838383066396,0.637936718808933,0.409995009464185,0.20130585531551,0.0163998003785674
-90,30,-90,-30,-90,0.916514668986971,0.375036140430452,0.282874897835485,0.109546314207504,0.0113149959134194
-90,30,-90,-30,-60,0.864747158203736,0.355983357617001,0.266897271050536,0.102390013234829,0.0125413412603557
-90,30,-90,-30,-30,0.834027682238968,0.337119852883683,0.257415951308323,0.0970842113699973,0.0107871345966664
-90,30,-90,-30,0,0.898165943413218,0.363677462994032,0.277211710930005,0.105720655460353,0.0132631698046529
-90,30,-90,-30,30,0.908759397323411,0.373154212604687,0.280481295470189,0.109493863553185,0.00761539209397321
-90,30,-90,-30,60,0.892870499429541,0.363690726875025,0.275577314638747,0.107402575785927,0.00393357525121365
-90,30,-90,-30,90,0.916514668986971,0.375036140430452,0.282874897835485,0.109546314207504,0.0113149959134194
-90,30,-90,0,-90,1.75596446817511,0.727862197190545,0.541964342029354,0.246234521723912,0.0216785736811742
-90,30,-90,0,-60,1.61222884749449,0.672127159713,0.497601496140275,0.225284781814157,0.0248427393209974
-90,30,-90,0,-30,1.52472525728886,0.623237872358805,0.470594215212612,0.210072957018446,0.0212243443210948
-90,30,-90,0,0,1.69559444734803,0.694031482581423,0.52333161955186,0.234946140441828,0.0261051267157586
-90,30,-90,0,30,1.74147547868991,0.723840521018989,0.537492431694416,0.245235207762995,0.0147722555309998
-90,30,-90,0,60,1.70003779196633,0.701476014028395,0.52470302221183,0.238872662264152,0.00672737951266596
-90,30,-90,0,90,1.75596446817511,0.727862197190545,0.541964342029354,0.246234521723912,0.0216785736811742
-90,30,-90,30,-90,2.43781005759756,1.17269359515125,0.752410511604184,0.21539270115023,0.0300964204641674
-90,30,-90,30,-60,2.18692509206895,1.05568296345737,0.674976880268194,0.193900952471761,0.0393267172011284
-90,30,-90,30,-30,1.99069412115632,0.933887263648644,0.614411765788989,0.171530313731384,0.0328806111543465
-90,30,-90,30,0,2.2729191562659,1.06806414581366,0.701518258106759,0.196175047190264,0.0398936451254242
-90,30,-90,30,30,2.43123080103034,1.17237297905595,0.750379876861217,0.215333812479664,0.0239259791644071
-90,30,-90,30,60,2.35818310214372,1.13139049743845,0.727834290785097,0.207806417896859,0.00749898175159331
-90,30,-90,30,90,2.43781005759756,1.17269359515125,0.752410511604184,0.21539270115023,0.0300964204641674
