Angulo1,Angulo2,Angulo3,Angulo4,Angulo5,TH1,TH2,TH3,TH4,TH5
-90,-90,-90,90,-60,0.0105950737682816,0.006409365612911,0.0032700844963832,0.0011772304186979,0.0167483957022158
-90,-90,-90,90,-30,0.017435958007876,0.0105476783010608,0.0053814685209493,0.0019373286675417,0.0338564182574952
-90,-90,-90,90,0,0.0070143607091682,0.0042432552438178,0.002164926144805,0.0007793734121298,0.0343690477944549
-90,-90,-90,90,30,0.017435958007876,0.0105476783010608,0.0053814685209493,0.0019373286675417,0.0338564182574952
-90,-90,-90,90,60,0.0105950737682816,0.006409365612911,0.0032700844963832,0.0011772304186979,0.0167483957022158
-90,-90,-90,90,90,0.0092984693877551,0.005625,0.0028698979591836,0.0010331632653061,0.0001147959183673
-90,-90,-60,-90,-90,0.113557440625576,0.0686952418599162,0.24498604043258,0.0126174934028417,0.0014019437114268
-90,-90,-60,-90,-60,0.118397512330583,0.0716231864715871,0.241397106372911,0.0131552791478425,0.0096558842549164
-90,-90,-60,-90,-30,0.128531060378238,0.0777533575127615,0.207587641045594,0.0142812289309154,0.028829247118004
-90,-90,-60,-90,0,0.0873946679536503,0.0528683793793687,0.188853387336071,0.0097105186615167,0.0303537738141111
-90,-90,-60,-90,30,0.0646865134970103,0.0391313476710309,0.221566420747857,0.0071873903885567,0.0303689899430275
-90,-90,-60,-90,60,0.0942000135062906,0.0569851933556573,0.247024863492652,0.0104666681673656,0.0206503441986207
-90,-90,-60,-90,90,0.113557440625576,0.0686952418599162,0.24498604043258,0.0126174934028417,0.0014019437114268
-90,-90,-60,-60,-90,0.144046762952795,0.0871393998109503,0.224326308406252,0.0807574710262507,0.0017783550981826
-90,-90,-60,-60,-60,0.147805862766199,0.0894134231548614,0.222068332015001,0.0799445995254005,0.0088827332806
-90,-90,-60,-60,-30,0.154988768767994,0.0937586378966878,0.193170146929785,0.0695412528947226,0.0282526401098851
-90,-90,-60,-60,0,0.111185104238401,0.0672601247861933,0.173529458304624,0.0624706049896648,0.0299772671737764
-90,-90,-60,-60,30,0.0884132074373178,0.0534845328941799,0.200596014566478,0.072214565243932,0.0300278823891882
-90,-90,-60,-60,60,0.12240249010017,0.0740459508013373,0.225471364697151,0.0811696912909744,0.0212491473343052
-90,-90,-60,-60,90,0.144046762952795,0.0871393998109503,0.224326308406252,0.0807574710262507,0.0017783550981826
-90,-90,-60,-30,-90,0.197474745836478,0.119460031431943,0.0959282677402772,0.16221254675869,0.0024379598251417
-90,-90,-60,-30,-60,0.198610890286965,0.120147328692115,0.0957217144294913,0.162207033686792,0.0038288685771796
-90,-90,-60,-30,-30,0.206135500750245,0.124699253540272,0.0867592311348662,0.153261124699817,0.0170290138555352
-90,-90,-60,-30,0,0.16167156580537,0.0978013175859649,0.0786611635690707,0.132907489784107,0.0196085867936977
-90,-90,-60,-30,30,0.134068359840136,0.0811030818786006,0.0879868488498225,0.135651217872418,0.0192809690283357
-90,-90,-60,-30,60,0.171154530205578,0.103537925679918,0.0968998083766377,0.155803485121929,0.0152639827702958
-90,-90,-60,-30,90,0.197474745836478,0.119460031431943,0.0959282677402772,0.16221254675869,0.0024379598251417
-90,-90,-60,0,-90,0.0289058530008734,0.0174862567536148,0.0631158386927221,0.0908297861544192,0.0003568623827268
-90,-90,-60,0,-60,0.0301932553726419,0.0182650557192525,0.0623432394757474,0.0907791895219299,0.0024937295790299
-90,-90,-60,0,-30,0.0344481359770102,0.0208389958379444,0.0563086841603656,0.0868392553133263,0.0077839745360022
-90,-90,-60,0,0,0.0251974952045001,0.015242929197784,0.0551191201487944,0.079249296439344,0.0088054773821493
-90,-90,-60,0,30,0.0180891710272359,0.0109428318559822,0.0626965997621546,0.0812694776335722,0.0085396481151699
-90,-90,-60,0,60,0.024416473327826,0.0147704591736231,0.0647727186833081,0.0887876474317899,0.0053770788504414
-90,-90,-60,0,90,0.0289058530008734,0.0174862567536148,0.0631158386927221,0.0908297861544192,0.0003568623827268
-90,-90,-60,30,-90,0.0090886827444884,0.0054980920306164,0.159660081116594,0.118241021943973,0.0001122059598084
-90,-90,-60,30,-60,0.0087310349592575,0.0052817371975755,0.155869799904649,0.11747760764864,0.0062347919961859
-90,-90,-60,30,-30,0.0072601160191112,0.0043919220362524,0.137729096180896,0.10848277140332,0.0121240703172373
-90,-90,-60,30,0,0.0077864134968107,0.004710299522762,0.135380929189826,0.100181974598116,0.0125175785040087
-90,-90,-60,30,30,0.0113366763313766,0.0068579893856475,0.154854732043379,0.107768779341312,0.0119743088157013
-90,-90,-60,30,60,0.0100006226188685,0.0060497593620315,0.16138097892924,0.117250942904524,0.005460614854229
-90,-90,-60,30,90,0.0090886827444884,0.0054980920306164,0.159660081116594,0.118241021943973,0.0001122059598084
-90,-90,-60,60,-90,0.035460494266664,0.0214514101119325,0.257496918119768,0.137762963669541,0.0004377838798353
-90,-90,-60,60,-60,0.0380193432998416,0.022999355823361,0.2530507651134,0.138377274351035,0.010122030604536
-90,-90,-60,60,-30,0.0422169451236093,0.0255386458155167,0.219015490009599,0.128832051576866,0.0243077032952516
-90,-90,-60,60,0,0.0280078066937906,0.0169429941727869,0.203140509000251,0.108594072830142,0.0249964405173812
-90,-90,-60,60,30,0.022070122962568,0.0133510620390844,0.235866034827685,0.11209288420436,0.0250138021484756
-90,-90,-60,60,60,0.0311636225904679,0.0188520679868263,0.25899768916849,0.132502363596964,0.0147224848441071
-90,-90,-60,60,90,0.035460494266664,0.0214514101119325,0.257496918119768,0.137762963669541,0.0004377838798353
-90,-90,-60,90,-90,0.113557440625576,0.0686952418599162,0.24498604043258,0.0126174934028417,0.0014019437114268
-90,-90,-60,90,-60,0.118397512330583,0.0716231864715871,0.241397106372911,0.0131552791478425,0.0096558842549164
-90,-90,-60,90,-30,0.128531060378238,0.0777533575127615,0.207587641045594,0.0142812289309154,0.028829247118004
-90,-90,-60,90,0,0.0873946679536503,0.0528683793793687,0.188853387336071,0.0097105186615167,0.0303537738141111
-90,-90,-60,90,30,0.0646865134970103,0.0391313476710309,0.221566420747857,0.0071873903885567,0.0303689899430275
-90,-90,-60,90,60,0.0942000135062906,0.0569851933556573,0.247024863492652,0.0104666681673656,0.0206503441986207
-90,-90,-60,90,90,0.113557440625576,0.0686952418599162,0.24498604043258,0.0126174934028417,0.0014019437114268
-90,-90,-30,-90,-90,0.341456060783422,0.206559839239354,0.29711292809986,0.0379395623092691,0.0042155069232521
-90,-90,-30,-90,-60,0.335498335208751,0.202955783027516,0.295792065643504,0.0372775928009723,0.0016102951684738
-90,-90,-30,-90,-30,0.35103216483242,0.212352791071464,0.292037746399475,0.0390035738702689,0.011681509855979
-90,-90,-30,-90,0,0.291321644228787,0.176231611940871,0.253578796818054,0.0323690715809763,0.0149747291780013
-90,-90,-30,-90,30,0.241675368047329,0.146198679436038,0.24286086851875,0.0268528186719254,0.0141805280486581
-90,-90,-30,-90,60,0.296183027583881,0.179172448785311,0.279014678218321,0.0329092252870979,0.0134106366701923
-90,-90,-30,-90,90,0.341456060783422,0.206559839239354,0.29711292809986,0.0379395623092691,0.0042155069232521
-90,-90,-30,-60,-90,0.30667743499287,0.185520917464822,0.28937769354151,0.0144700798783305,0.0037861411727514
-90,-90,-30,-60,-60,0.302786825568032,0.183167338923871,0.288507226662939,0.0144722515722276,0.0016080279524697
-90,-90,-30,-60,-30,0.313549056483471,0.18967782429247,0.283391523444477,0.0139046809183459,0.0113356609377791
-90,-90,-30,-60,0,0.261859502415041,0.158408834794284,0.24720173631846,0.0123746713680783,0.0144791191196276
-90,-90,-30,-60,30,0.221771556224316,0.134158101913475,0.238945523355244,0.0129447499382149,0.0138432662904863
-90,-90,-30,-60,60,0.268774799380643,0.16259216258829,0.273182198776997,0.0143996141296873,0.0128158147658176
-90,-90,-30,-60,90,0.30667743499287,0.185520917464822,0.28937769354151,0.0144700798783305,0.0037861411727514
-90,-90,-30,-30,-90,0.398246975037529,0.240914836751098,0.269973018857292,0.097190286788625,0.0049166293214509
-90,-90,-30,-30,-60,0.38964688571758,0.23571231358224,0.267698747689811,0.096371549168332,0.0013645807573325
-90,-90,-30,-30,-30,0.404735529573412,0.244840011717249,0.267296376575442,0.0962266955671592,0.0106918550630177
-90,-90,-30,-30,0,0.343372266987012,0.207719025708192,0.232875441691016,0.0838351590087657,0.0142054975060451
-90,-90,-30,-30,30,0.290414733665043,0.17568298703194,0.218874939863439,0.0787949783508382,0.013262215130533
-90,-90,-30,-30,60,0.348765198255742,0.210981416228782,0.251649859559369,0.0905939494413726,0.0132222627033113
-90,-90,-30,-30,90,0.398246975037529,0.240914836751098,0.269973018857292,0.097190286788625,0.0049166293214509
-90,-90,-30,0,-90,0.13701513080403,0.0828856964123142,0.119532202519845,0.0634187538359867,0.0016915448247411
-90,-90,-30,0,-60,0.134702852747107,0.0814869109210894,0.119085572401876,0.0630971787589692,0.0006537821905098
-90,-90,-30,0,-30,0.142102291377733,0.0859631145371474,0.118540027199376,0.063249341514481,0.004741601087975
-90,-90,-30,0,0,0.123712868075025,0.0748386485885956,0.107970184685878,0.0572667209834304,0.0063629689981589
-90,-90,-30,0,30,0.103703407267552,0.062734159951976,0.104498478097108,0.0542130517811748,0.0060862121713723
-90,-90,-30,0,60,0.121400903064999,0.0734400524714189,0.1146669864394,0.0599518314118481,0.005498846417196
-90,-90,-30,0,90,0.13701513080403,0.0828856964123142,0.119532202519845,0.0634187538359867,0.0016915448247411
-90,-90,-30,30,-90,0.0401132584060376,0.0242660452085907,0.11173511654827,0.0506726786607666,0.0004952254124202
-90,-90,-30,30,-60,0.0404041522504134,0.0244420180280278,0.111781911131567,0.0507127358538948,0.0010871189313382
-90,-90,-30,30,-30,0.0434857868639278,0.0263062167448452,0.108619056883145,0.0498139693759203,0.0043447622753258
-90,-90,-30,30,0,0.0362865812429072,0.0219511417395364,0.101074369885711,0.0458207821148919,0.0051691294240482
-90,-90,-30,30,30,0.0302196299565623,0.0182810107144636,0.102691135893391,0.0454972575715742,0.005055250841286
-90,-90,-30,30,60,0.0362642178682345,0.0219376132783147,0.11003909693786,0.0493236707857578,0.0036396901497851
-90,-90,-30,30,90,0.0401132584060376,0.0242660452085907,0.11173511654827,0.0506726786607666,0.0004952254124202
-90,-90,-30,60,-90,0.143239387197814,0.0866509873171959,0.21211705714762,0.0779530503783246,0.0017683874962693
-90,-90,-30,60,-60,0.142210054846486,0.086028304783677,0.212020184580806,0.0777497884653637,0.0016125281592132
-90,-90,-30,60,-30,0.149184047913445,0.0902471400957879,0.206856698461635,0.0775674025667821,0.0082742679384654
-90,-90,-30,60,0,0.125086216738312,0.0756694397552753,0.185235300480343,0.0680532263449593,0.0100152738005365
-90,-90,-30,60,30,0.107113937902971,0.0647973204598221,0.184311838505491,0.0645335287851934,0.009774445948935
-90,-90,-30,60,60,0.129078341249372,0.0780844286570273,0.205173463015089,0.0735909759619017,0.0081767751068779
-90,-90,-30,60,90,0.143239387197814,0.0866509873171959,0.21211705714762,0.0779530503783246,0.0017683874962693
-90,-90,-30,90,-90,0.341456060783422,0.206559839239354,0.29711292809986,0.0379395623092691,0.0042155069232521
-90,-90,-30,90,-60,0.335498335208751,0.202955783027516,0.295792065643504,0.0372775928009723,0.0016102951684738
-90,-90,-30,90,-30,0.35103216483242,0.212352791071464,0.292037746399475,0.0390035738702689,0.011681509855979
-90,-90,-30,90,0,0.291321644228787,0.176231611940871,0.253578796818054,0.0323690715809763,0.0149747291780013
-90,-90,-30,90,30,0.241675368047329,0.146198679436038,0.24286086851875,0.0268528186719254,0.0141805280486581
-90,-90,-30,90,60,0.296183027583881,0.179172448785311,0.279014678218321,0.0329092252870979,0.0134106366701923
-90,-90,-30,90,90,0.341456060783422,0.206559839239354,0.29711292809986,0.0379395623092691,0.0042155069232521
-90,-90,0,-90,-90,0.0006429609234144,0.0003889516697198,0.0750464377452597,7.14401026016006e-05,7.93778917795562e-06
-90,-90,0,-90,-60,0.0007415236416534,0.000448576030136,0.0747157285829266,8.23915157392766e-05,0.0011196652833944
-90,-90,0,-90,-30,0.0013218998295437,0.000799667798119,0.072197124410659,0.0001468777588381,0.0025032610071147
-90,-90,0,-90,0,0.0005973609936665,0.0003613665270328,0.0695003589373741,6.63734437407235e-05,0.0027800143574949
-90,-90,0,-90,30,0.0013218998295437,0.000799667798119,0.072197124410659,0.0001468777588381,0.0025032610071147
-90,-90,0,-90,60,0.0007415236416534,0.000448576030136,0.0747157285829266,8.23915157392766e-05,0.0011196652833944
-90,-90,0,-90,90,0.0006429609234144,0.0003889516697198,0.0750464377452597,7.14401026016006e-05,7.93778917795562e-06
-90,-90,0,-60,-90,0.0030151892071192,0.0018240033475165,0.0738671072915889,0.0082646690687741,3.72245581125833e-05
-90,-90,0,-60,-60,0.0034946139917913,0.0021140257481206,0.0738275109330541,0.0080651910054828,0.0008961323339425
-90,-90,0,-60,-30,0.0048981993151381,0.0029631082276761,0.0719518349318951,0.0073070156209352,0.0024037925177926
-90,-90,0,-60,0,0.0027958484877411,0.0016913157518434,0.0684746122113697,0.0076649756100552,0.0027389844884547
-90,-90,0,-60,30,0.0014022039705624,0.0008482468463896,0.069907101061365,0.0087817857486491,0.0025515146015646
-90,-90,0,-60,60,0.0023081705148128,0.0013963006818003,0.0731231749899349,0.008578413821559,0.0013616452652425
-90,-90,0,-60,90,0.0030151892071192,0.0018240033475165,0.0738671072915889,0.0082646690687741,3.72245581125833e-05
-90,-90,0,-30,-90,0.0177277528110909,0.0107241961449809,0.0656549815898257,0.0181343428204516,0.0002188611458159
-90,-90,0,-30,-60,0.0180797652341778,0.0109371419317866,0.0657495119682192,0.018136277575839,0.0004649373920145
-90,-90,0,-30,-30,0.0209780186157222,0.0126904063230912,0.0654032709607087,0.0177912800028693,0.0019768088892077
-90,-90,0,-30,0,0.0165468425752173,0.010009818347971,0.0612789040712197,0.0169287923964976,0.0024511561628487
-90,-90,0,-30,30,0.0116433760513759,0.0070435237841656,0.0603318087171728,0.0171566318255876,0.0023463477398707
-90,-90,0,-30,60,0.0149253713643913,0.0090289283562367,0.0640132828914319,0.0179459653108296,0.0016302409935643
-90,-90,0,-30,90,0.0177277528110909,0.0107241961449809,0.0656549815898257,0.0181343428204516,0.0002188611458159
-90,-90,0,0,-90,0.0004057876170258,0.0002454764596823,0.0462422989924621,0.0166472276372864,5.00972366698626e-06
-90,-90,0,0,-60,0.0004681235994726,0.0002831858811624,0.0460870170162391,0.0165913261258461,0.0006915098366298
-90,-90,0,0,-30,0.0008323434902593,0.0005035164323791,0.0448849201227366,0.0161585712441852,0.0015570600003535
-90,-90,0,0,0,0.0003833862171462,0.0002319249955576,0.0435271916414671,0.0156697889909282,0.0017410876656586
-90,-90,0,0,30,0.0008323434902593,0.0005035164323791,0.0448849201227366,0.0161585712441852,0.0015570600003535
-90,-90,0,0,60,0.0004681235994726,0.0002831858811624,0.0460870170162391,0.0165913261258461,0.0006915098366298
-90,-90,0,0,90,0.0004057876170258,0.0002454764596823,0.0462422989924621,0.0166472276372864,5.00972366698626e-06
-90,-90,0,30,-90,0.0177277528110909,0.0107241961449809,0.0656549815898257,0.0181343428204516,0.0002188611458159
-90,-90,0,30,-60,0.0149253713643913,0.0090289283562367,0.0640132828914319,0.0179459653108296,0.0016302409935643
-90,-90,0,30,-30,0.0116433760513759,0.0070435237841656,0.0603318087171728,0.0171566318255876,0.0023463477398707
-90,-90,0,30,0,0.0165468425752173,0.010009818347971,0.0612789040712197,0.0169287923964976,0.0024511561628487
-90,-90,0,30,30,0.0209780186157222,0.0126904063230912,0.0654032709607087,0.0177912800028693,0.0019768088892077
-90,-90,0,30,60,0.0180797652341778,0.0109371419317866,0.0657495119682192,0.018136277575839,0.0004649373920145
-90,-90,0,30,90,0.0177277528110909,0.0107241961449809,0.0656549815898257,0.0181343428204516,0.0002188611458159
-90,-90,0,60,-90,0.0030151892071192,0.0018240033475165,0.0738671072915889,0.0082646690687741,3.72245581125833e-05
-90,-90,0,60,-60,0.0023081705148128,0.0013963006818003,0.0731231749899349,0.008578413821559,0.0013616452652425
-90,-90,0,60,-30,0.0014022039705624,0.0008482468463896,0.069907101061365,0.0087817857486491,0.0025515146015646
-90,-90,0,60,0,0.0027958484877411,0.0016913157518434,0.0684746122113697,0.0076649756100552,0.0027389844884547
-90,-90,0,60,30,0.0048981993151381,0.0029631082276761,0.0719518349318951,0.0073070156209352,0.0024037925177926
-90,-90,0,60,60,0.0034946139917913,0.0021140257481206,0.0738275109330541,0.0080651910054828,0.0008961323339425
-90,-90,0,60,90,0.0030151892071192,0.0018240033475165,0.0738671072915889,0.0082646690687741,3.72245581125833e-05
-90,-90,0,90,-90,0.0006429609234144,0.0003889516697198,0.0750464377452597,7.14401026016006e-05,7.93778917795562e-06
-90,-90,0,90,-60,0.0007415236416534,0.000448576030136,0.0747157285829266,8.23915157392766e-05,0.0011196652833944
-90,-90,0,90,-30,0.0013218998295437,0.000799667798119,0.072197124410659,0.0001468777588381,0.0025032610071147
-90,-90,0,90,0,0.0005973609936665,0.0003613665270328,0.0695003589373741,6.63734437407235e-05,0.0027800143574949
-90,-90,0,90,30,0.0013218998295437,0.000799667798119,0.072197124410659,0.0001468777588381,0.0025032610071147
-90,-90,0,90,60,0.0007415236416534,0.000448576030136,0.0747157285829266,8.23915157392766e-05,0.0011196652833944
-90,-90,0,90,90,0.0006429609234144,0.0003889516697198,0.0750464377452597,7.14401026016006e-05,7.93778917795562e-06
-90,-90,30,-90,-90,0.341456060783422,0.206559839239354,0.29711292809986,0.0379395623092691,0.0042155069232521
-90,-90,30,-90,-60,0.296183027583881,0.179172448785311,0.279014678218321,0.0329092252870979,0.0134106366701923
-90,-90,30,-90,-30,0.241675368047329,0.146198679436038,0.24286086851875,0.0268528186719254,0.0141805280486581
-90,-90,30,-90,0,0.291321644228787,0.176231611940871,0.253578796818054,0.0323690715809763,0.0149747291780013
-90,-90,30,-90,30,0.35103216483242,0.212352791071464,0.292037746399475,0.0390035738702689,0.011681509855979
-90,-90,30,-90,60,0.335498335208751,0.202955783027516,0.295792065643504,0.0372775928009723,0.0016102951684738
-90,-90,30,-90,90,0.341456060783422,0.206559839239354,0.29711292809986,0.0379395623092691,0.0042155069232521
-90,-90,30,-60,-90,0.143239387197814,0.0866509873171959,0.21211705714762,0.0779530503783246,0.0017683874962693
-90,-90,30,-60,-60,0.129078341249372,0.0780844286570273,0.205173463015089,0.0735909759619017,0.0081767751068779
-90,-90,30,-60,-30,0.107113937902971,0.0647973204598221,0.184311838505491,0.0645335287851934,0.009774445948935
-90,-90,30,-60,0,0.125086216738312,0.0756694397552753,0.185235300480343,0.0680532263449593,0.0100152738005365
-90,-90,30,-60,30,0.149184047913445,0.0902471400957879,0.206856698461635,0.0775674025667821,0.0082742679384654
-90,-90,30,-60,60,0.142210054846486,0.086028304783677,0.212020184580806,0.0777497884653637,0.0016125281592132
-90,-90,30,-60,90,0.143239387197814,0.0866509873171959,0.21211705714762,0.0779530503783246,0.0017683874962693
-90,-90,30,-30,-90,0.0401132584060376,0.0242660452085907,0.11173511654827,0.0506726786607666,0.0004952254124202
-90,-90,30,-30,-60,0.0362642178682345,0.0219376132783147,0.11003909693786,0.0493236707857578,0.0036396901497851
-90,-90,30,-30,-30,0.0302196299565623,0.0182810107144636,0.102691135893391,0.0454972575715742,0.005055250841286
-90,-90,30,-30,0,0.0362865812429072,0.0219511417395364,0.101074369885711,0.0458207821148919,0.0051691294240482
-90,-90,30,-30,30,0.0434857868639278,0.0263062167448452,0.108619056883145,0.0498139693759203,0.0043447622753258
-90,-90,30,-30,60,0.0404041522504134,0.0244420180280278,0.111781911131567,0.0507127358538948,0.0010871189313382
-90,-90,30,-30,90,0.0401132584060376,0.0242660452085907,0.11173511654827,0.0506726786607666,0.0004952254124202
-90,-90,30,0,-90,0.13701513080403,0.0828856964123142,0.119532202519845,0.0634187538359867,0.0016915448247411
-90,-90,30,0,-60,0.121400903064999,0.0734400524714189,0.1146669864394,0.0599518314118481,0.005498846417196
-90,-90,30,0,-30,0.103703407267552,0.062734159951976,0.104498478097108,0.0542130517811748,0.0060862121713723
-90,-90,30,0,0,0.123712868075025,0.0748386485885956,0.107970184685878,0.0572667209834304,0.0063629689981589
-90,-90,30,0,30,0.142102291377733,0.0859631145371474,0.118540027199376,0.063249341514481,0.004741601087975
-90,-90,30,0,60,0.134702852747107,0.0814869109210894,0.119085572401876,0.0630971787589692,0.0006537821905098
-90,-90,30,0,90,0.13701513080403,0.0828856964123142,0.119532202519845,0.0634187538359867,0.0016915448247411
-90,-90,30,30,-90,0.398246975037529,0.240914836751098,0.269973018857292,0.097190286788625,0.0049166293214509
-90,-90,30,30,-60,0.348765198255742,0.210981416228782,0.251649859559369,0.0905939494413726,0.0132222627033113
-90,-90,30,30,-30,0.290414733665043,0.17568298703194,0.218874939863439,0.0787949783508382,0.013262215130533
-90,-90,30,30,0,0.343372266987012,0.207719025708192,0.232875441691016,0.0838351590087657,0.0142054975060451
-90,-90,30,30,30,0.404735529573412,0.244840011717249,0.267296376575442,0.0962266955671592,0.0106918550630177
-90,-90,30,30,60,0.38964688571758,0.23571231358224,0.267698747689811,0.096371549168332,0.0013645807573325
-90,-90,30,30,90,0.398246975037529,0.240914836751098,0.269973018857292,0.097190286788625,0.0049166293214509
-90,-90,30,60,-90,0.30667743499287,0.185520917464822,0.28937769354151,0.0144700798783305,0.0037861411727514
-90,-90,30,60,-60,0.268774799380643,0.16259216258829,0.273182198776997,0.0143996141296873,0.0128158147658176
-90,-90,30,60,-30,0.221771556224316,0.134158101913475,0.238945523355244,0.0129447499382149,0.0138432662904863
-90,-90,30,60,0,0.261859502415041,0.158408834794284,0.24720173631846,0.0123746713680783,0.0144791191196276
-90,-90,30,60,30,0.313549056483471,0.18967782429247,0.283391523444477,0.0139046809183459,0.0113356609377791
-90,-90,30,60,60,0.302786825568032,0.183167338923871,0.288507226662939,0.0144722515722276,0.0016080279524697
-90,-90,30,60,90,0.30667743499287,0.185520917464822,0.28937769354151,0.0144700798783305,0.0037861411727514
-90,-90,30,90,-90,0.341456060783422,0.206559839239354,0.29711292809986,0.0379395623092691,0.0042155069232521
-90,-90,30,90,-60,0.296183027583881,0.179172448785311,0.279014678218321,0.0329092252870979,0.0134106366701923
-90,-90,30,90,-30,0.241675368047329,0.146198679436038,0.24286086851875,0.0268528186719254,0.0141805280486581
-90,-90,30,90,0,0.291321644228787,0.176231611940871,0.253578796818054,0.0323690715809763,0.0149747291780013
-90,-90,30,90,30,0.35103216483242,0.212352791071464,0.292037746399475,0.0390035738702689,0.011681509855979
-90,-90,30,90,60,0.335498335208751,0.202955783027516,0.295792065643504,0.0372775928009723,0.0016102951684738
